"","X.1700007K13Rik.","X.5031439G07Rik.","X.9030617O03Rik.","X.A4galt.","X.Ablim1.","X.Ablim2.","X.Acss1.","X.Actn1.","X.Aes.","X.Agtrap.","X.Akr1b7.","X.Aldh18a1.","X.Aldoc.","X.Alg3.","X.Alox5ap.","X.Alpk3.","X.Alpl.","X.Ank3.","X.Ankrd12.","X.Anxa3.","X.Anxa8.","X.Aox3.","X.Ap1m2.","X.Ap3b2.","X.Apoe.","X.Aqp3.","X.Arc.","X.Arhgap30.","X.Arhgef10l.","X.Arl15.","X.Armc5.","X.Arrdc1.","X.Atp9a.","X.Avpi1.","X.Bach1.","X.Bcl3.","X.Bdh1.","X.Bex1.","X.Bhlhb9.","X.Bhmt.","X.Bhmt2.","X.Bmpr1a.","X.Brd2.","X.Brsk1.","X.Btg3.","X.Cachd1.","X.Calb2.","X.Calr4.","X.Cap2.","X.Capn3.","X.Capn5.","X.Cars.","X.Ccdc112.","X.Ccnl1.","X.Cdh1.","X.Cdh3.","X.Cdx1.","X.Cebpb.","X.Cldn4.","X.Clic6.","X.Clip2.","X.Clk1.","X.Cmtm7.","X.Cnot1.","X.Cnot6.","X.Copz2.","X.Coro2b.","X.Cox7a1.","X.Cpeb4.","X.Cpne1.","X.Cpt1a.","X.Creg2.","X.Crym.","X.Cst3.","X.Ctdsp2.","X.Ctgf.","X.Ctsz.","X.Cyp1a1.","X.Cyr61.","X.Dcaf12l1.","X.Ddah2.","X.Ddx26b.","X.Dennd2a.","X.Dennd4b.","X.Dip2c.","X.Dmrt1.","X.Dnajc14.","X.Dppa3.","X.Dsg2.","X.Dsp.","X.Dtd1.","X.Dusp5.","X.Dym.","X.Dyrk1b.","X.Emc6.","X.Epha2.","X.Epha4.","X.Ephb3.","X.Ephx1.","X.Eps8l2.","X.Exph5.","X.Ezh2.","X.Fam102a.","X.Fam107b.","X.Fam168b.","X.Farp1.","X.Fat1.","X.Fbrsl1.","X.Fbxl3.","X.Fbxo41.","X.Flnc.","X.Fmn1.","X.Fnip1.","X.Fnip2.","X.Fos.","X.Foxd3.","X.Fzr1.","X.G2e3.","X.Galns.","X.Gamt.","X.Ganab.","X.Garem.","X.Gbas.","X.Gcnt2.","X.Gdpd1.","X.Ggt1.","X.Gla.","X.Glb1.","X.Glrx2.","X.Gna13.","X.Gpc3.","X.Gpc4.","X.Gps2.","X.Gpsm2.","X.Gpt2.","X.Gstz1.","X.Gulp1.","X.H2afy2.","X.Habp4.","X.Hbs1l.","X.Hes1.","X.Hexa.","X.Hivep1.","X.Hk1.","X.Hmox1.","X.Hnrnpdl.","X.Hook2.","X.Hs6st1.","X.Hsd17b14.","X.Hsf2.","X.Hspb8.","X.Hspg2.","X.Htra1.","X.Id1.","X.Ifi35.","X.Ifrd1.","X.Ift140.","X.Ift43.","X.Igtp.","X.Ikzf5.","X.Immt.","X.Irs2.","X.Ist1.","X.Itgb3.","X.Jak1.","X.Jak3.","X.Junb.","X.Jund.","X.Kank1.","X.Katnal2.","X.Kbtbd11.","X.Kcnip3.","X.Kif21b.","X.Kifc5b.","X.Kirrel.","X.Klf10.","X.Klf2.","X.Klf4.","X.Klf8.","X.Klhl24.","X.Klhl7.","X.Lama1.","X.Lamp2.","X.Lars2.","X.Lefty2.","X.Lemd3.","X.Lgals8.","X.Lima1.","X.Lin28b.","X.Lin52.","X.Lpl.","X.Lrig2.","X.Lrp1.","X.Lrrc15.","X.Ly75.","X.Lyrm5.","X.Maff.","X.Mafg.","X.Maml1.","X.Mapkapk2.","X.March7.","X.Mbd6.","X.Mdk.","X.Metap2.","X.Mgarp.","X.Micall1.","X.Midn.","X.Mitf.","X.Mnt.","X.Mrm1.","X.Msi1.","X.Mtf2.","X.Mthfd2.","X.Myh13.","X.Myh14.","X.Myh4.","X.Myom2.","X.Nab1.","X.Nab2.","X.Nabp1.","X.Naga.","X.Nanog.","X.Ncam1.","X.Ncs1.","X.Ndrg2.","X.Ndufs1.","X.Nenf.","X.Neo1.","X.Nfe2l2.","X.Nkx1.2.","X.Nodal.","X.Nptx2.","X.Odc1.","X.Oplah.","X.Otud1.","X.P2rx7.","X.Palm.","X.Pank1.","X.Parm1.","X.Pbx1.","X.Pck2.","X.Pde8a.","X.Pdzrn3.","X.Pecam1.","X.Peg10.","X.Phactr2.","X.Phlda2.","X.Phtf2.","X.Piga.","X.Pip4k2c.","X.Pip5k1a.","X.Pla1a.","X.Plcg2.","X.Ppp1r10.","X.Ppp1r15b.","X.Ppp1r2.","X.Prickle1.","X.Prickle2.","X.Prmt8.","X.Pter.","X.Ptpn14.","X.Ptrf.","X.Qprt.","X.Rab38.","X.Rab3il1.","X.Ralb.","X.Rap1gap.","X.Rasa4.","X.Rbm15.","X.Rcn3.","X.Reep2.","X.Rell1.","X.Rfwd3.","X.Rictor.","X.Rimklb.","X.Rnf187.","X.Rnf213.","X.Rnf4.","X.Ror2.","X.Rps6ka6.","X.Rsrp1.","X.S100a1.","X.S100a13.","X.S100a6.","X.Sdc4.","X.Sdhc.","X.Sema4c.","X.Serinc1.","X.Serpinb1a.","X.Serpinb6c.","X.Sfrp1.","X.Sgk3.","X.Sirpa.","X.Slc15a4.","X.Slc16a3.","X.Slc16a6.","X.Slc19a2.","X.Slc1a4.","X.Slc1a5.","X.Slc25a17.","X.Slc26a2.","X.Slc30a1.","X.Slc39a11.","X.Slc44a2.","X.Slc4a2.","X.Slc9a8.","X.Smcr8.","X.Smoc1.","X.Snx8.","X.Sord.","X.Sp5.","X.Spry4.","X.Spta1.","X.Sqstm1.","X.Srsf11.","X.Srsf5.","X.St14.","X.Stat3.","X.Sulf1.","X.Susd2.","X.Suv39h1.","X.Suv39h2.","X.Syde2.","X.Syncrip.","X.Tbx3.","X.Tex15.","X.Tgm2.","X.Tmem106b.","X.Tmem245.","X.Tmem51.","X.Tmem79.","X.Tnfrsf21.","X.Tnip2.","X.Tollip.","X.Tor1aip2.","X.Tpi1.","X.Tppp3.","X.Traip.","X.Trak1.","X.Trim12c.","X.Trim37.","X.Trip12.","X.Trmt44.","X.Tsc22d1.","X.Ttc28.","X.Tubb3.","X.Twsg1.","X.Ubald1.","X.Ubn1.","X.Ubxn2a.","X.Uckl1.","X.Uhrf2.","X.Upp1.","X.Usp29.","X.Vcan.","X.Vrtn.","X.Wdr34.","X.Wdr45.","X.Wdr81.","X.Wdr90.","X.Wls.","X.Yes1.","X.Zbtb10.","X.Zbtb33.","X.Zfand2a.","X.Zfand5.","X.Zfhx3.","X.Zfp36l1.","X.Zfp677.","X.Zfp84.","X.Zfp958.","X.Zic2.","X.Zmym6.","X.Zyx."
"1","1700007K13Rik","5031439G07Rik","9030617O03Rik","A4galt","Ablim1","Ablim2","Acss1","Actn1","Aes","Agtrap","Akr1b7","Aldh18a1","Aldoc","Alg3","Alox5ap","Alpk3","Alpl","Ank3","Ankrd12","Anxa3","Anxa8","Aox3","Ap1m2","Ap3b2","Apoe","Aqp3","Arc","Arhgap30","Arhgef10l","Arl15","Armc5","Arrdc1","Atp9a","Avpi1","Bach1","Bcl3","Bdh1","Bex1","Bhlhb9","Bhmt","Bhmt2","Bmpr1a","Brd2","Brsk1","Btg3","Cachd1","Calb2","Calr4","Cap2","Capn3","Capn5","Cars","Ccdc112","Ccnl1","Cdh1","Cdh3","Cdx1","Cebpb","Cldn4","Clic6","Clip2","Clk1","Cmtm7","Cnot1","Cnot6","Copz2","Coro2b","Cox7a1","Cpeb4","Cpne1","Cpt1a","Creg2","Crym","Cst3","Ctdsp2","Ctgf","Ctsz","Cyp1a1","Cyr61","Dcaf12l1","Ddah2","Ddx26b","Dennd2a","Dennd4b","Dip2c","Dmrt1","Dnajc14","Dppa3","Dsg2","Dsp","Dtd1","Dusp5","Dym","Dyrk1b","Emc6","Epha2","Epha4","Ephb3","Ephx1","Eps8l2","Exph5","Ezh2","Fam102a","Fam107b","Fam168b","Farp1","Fat1","Fbrsl1","Fbxl3","Fbxo41","Flnc","Fmn1","Fnip1","Fnip2","Fos","Foxd3","Fzr1","G2e3","Galns","Gamt","Ganab","Garem","Gbas","Gcnt2","Gdpd1","Ggt1","Gla","Glb1","Glrx2","Gna13","Gpc3","Gpc4","Gps2","Gpsm2","Gpt2","Gstz1","Gulp1","H2afy2","Habp4","Hbs1l","Hes1","Hexa","Hivep1","Hk1","Hmox1","Hnrnpdl","Hook2","Hs6st1","Hsd17b14","Hsf2","Hspb8","Hspg2","Htra1","Id1","Ifi35","Ifrd1","Ift140","Ift43","Igtp","Ikzf5","Immt","Irs2","Ist1","Itgb3","Jak1","Jak3","Junb","Jund","Kank1","Katnal2","Kbtbd11","Kcnip3","Kif21b","Kifc5b","Kirrel","Klf10","Klf2","Klf4","Klf8","Klhl24","Klhl7","Lama1","Lamp2","Lars2","Lefty2","Lemd3","Lgals8","Lima1","Lin28b","Lin52","Lpl","Lrig2","Lrp1","Lrrc15","Ly75","Lyrm5","Maff","Mafg","Maml1","Mapkapk2","March7","Mbd6","Mdk","Metap2","Mgarp","Micall1","Midn","Mitf","Mnt","Mrm1","Msi1","Mtf2","Mthfd2","Myh13","Myh14","Myh4","Myom2","Nab1","Nab2","Nabp1","Naga","Nanog","Ncam1","Ncs1","Ndrg2","Ndufs1","Nenf","Neo1","Nfe2l2","Nkx1-2","Nodal","Nptx2","Odc1","Oplah","Otud1","P2rx7","Palm","Pank1","Parm1","Pbx1","Pck2","Pde8a","Pdzrn3","Pecam1","Peg10","Phactr2","Phlda2","Phtf2","Piga","Pip4k2c","Pip5k1a","Pla1a","Plcg2","Ppp1r10","Ppp1r15b","Ppp1r2","Prickle1","Prickle2","Prmt8","Pter","Ptpn14","Ptrf","Qprt","Rab38","Rab3il1","Ralb","Rap1gap","Rasa4","Rbm15","Rcn3","Reep2","Rell1","Rfwd3","Rictor","Rimklb","Rnf187","Rnf213","Rnf4","Ror2","Rps6ka6","Rsrp1","S100a1","S100a13","S100a6","Sdc4","Sdhc","Sema4c","Serinc1","Serpinb1a","Serpinb6c","Sfrp1","Sgk3","Sirpa","Slc15a4","Slc16a3","Slc16a6","Slc19a2","Slc1a4","Slc1a5","Slc25a17","Slc26a2","Slc30a1","Slc39a11","Slc44a2","Slc4a2","Slc9a8","Smcr8","Smoc1","Snx8","Sord","Sp5","Spry4","Spta1","Sqstm1","Srsf11","Srsf5","St14","Stat3","Sulf1","Susd2","Suv39h1","Suv39h2","Syde2","Syncrip","Tbx3","Tex15","Tgm2","Tmem106b","Tmem245","Tmem51","Tmem79","Tnfrsf21","Tnip2","Tollip","Tor1aip2","Tpi1","Tppp3","Traip","Trak1","Trim12c","Trim37","Trip12","Trmt44","Tsc22d1","Ttc28","Tubb3","Twsg1","Ubald1","Ubn1","Ubxn2a","Uckl1","Uhrf2","Upp1","Usp29","Vcan","Vrtn","Wdr34","Wdr45","Wdr81","Wdr90","Wls","Yes1","Zbtb10","Zbtb33","Zfand2a","Zfand5","Zfhx3","Zfp36l1","Zfp677","Zfp84","Zfp958","Zic2","Zmym6","Zyx"
