"","X.2610015P09Rik.","X.Aass.","X.Abcd4.","X.Abhd14a.","X.Actg1.","X.Actn3.","X.Adck3.","X.Aff3.","X.Agap1.","X.Agpat4.","X.Ahdc1.","X.AI987944.","X.Alg6.","X.Ampd3.","X.Anapc16.","X.Ank3.","X.Ankrd35.","X.Ankrd9.","X.Ap5s1.","X.Araf.","X.Arhgap27.","X.Arhgap8.","X.Asap3.","X.Atp1a4.","X.Atp5d.","X.Atp6v0c.","X.Atp6v1h.","X.Axin1.","X.Axin2.","X.B4galnt4.","X.B4galt5.","X.B4galt7.","X.Banp.","X.Bbs5.","X.Bcl3.","X.Bex4.","X.Bnip3.","X.Bst2.","X.Btbd9.","X.C1qbp.","X.Cacna1a.","X.Calcoco2.","X.Camkk2.","X.Cbx6.","X.Ccbl1.","X.Ccdc136.","X.Ccdc85c.","X.Ccdc91.","X.Ccnf.","X.Cdc23.","X.Cdc42bpa.","X.Cds2.","X.Cebpg.","X.Celf2.","X.Celsr1.","X.Cep95.","X.Cetn4.","X.Cgn.","X.Cgref1.","X.Cnot10.","X.Cobll1.","X.Col9a2.","X.Colec12.","X.Creg1.","X.Cry2.","X.Csnk1g2.","X.Csrnp2.","X.Cttnbp2.","X.Ctu1.","X.Cutc.","X.Dapk1.","X.Dapp1.","X.Dcbld1.","X.Dennd1b.","X.Dgcr14.","X.Dgkh.","X.Dhcr7.","X.Dhrs13.","X.Dixdc1.","X.Dlk1.","X.Dnaaf3.","X.Dnajc14.","X.Ebpl.","X.Ece1.","X.Eif4ebp2.","X.Emc7.","X.Enox2.","X.Epha1.","X.Fam102a.","X.Fam110a.","X.Fam134b.","X.Fam195b.","X.Fam65a.","X.Fastkd3.","X.Fbp1.","X.Fbxo9.","X.Fcho1.","X.Fkbp7.","X.Fkbp8.","X.Fn1.","X.Focad.","X.Fscn1.","X.Fto.","X.Fxr1.","X.Fzd7.","X.Gatm.","X.Gba2.","X.Gbx2.","X.Gdap1l1.","X.Ghdc.","X.Glg1.","X.Glt8d1.","X.Gm14420.","X.Gng2.","X.Golim4.","X.Gramd1a.","X.Gramd1b.","X.Grb7.","X.Gstp2.","X.Gtf3a.","X.Gys1.","X.Hdac7.","X.Herpud1.","X.Hist1h1c.","X.Hist1h1d.","X.Hist1h1e.","X.Hist1h2af.","X.Hist1h3a.","X.Hist1h3b.","X.Hps4.","X.Hsd17b11.","X.Hsp90ab1.","X.Hspa4l.","X.Hyal1.","X.Jade2.","X.Jag1.","X.Kat2a.","X.Kdm6b.","X.Kifc3.","X.Klc3.","X.Klhl25.","X.Klhl42.","X.Lef1.","X.Lrrc16a.","X.Map4k4.","X.Mark4.","X.Mast3.","X.Mavs.","X.Mb21d1.","X.Mcf2l.","X.Mcoln1.","X.Mdm4.","X.Mgst3.","X.Mief2.","X.Mlh3.","X.Mns1.","X.Mpv17l2.","X.Mrm1.","X.Msi1.","X.Mta1.","X.Mthfr.","X.Mtmr4.","X.Myh11.","X.Napb.","X.Napepld.","X.Nav2.","X.Nbeal2.","X.Ncor2.","X.Ndrg1.","X.Neil2.","X.Nfatc2ip.","X.Nfic.","X.Nfil3.","X.Nkx1.2.","X.Notch1.","X.Nprl2.","X.Nr2c2ap.","X.Nrm.","X.Nudt22.","X.Otud5.","X.Oxld1.","X.Pabpc4.","X.Pabpc6.","X.Palm.","X.Parp4.","X.Parvb.","X.Pbx2.","X.Pcbp2.","X.Pdk2.","X.Pdpr.","X.Pgap2.","X.Phf13.","X.Pknox1.","X.Pla1a.","X.Plch1.","X.Plekhg5.","X.Plekhh1.","X.Plekhm2.","X.Pnma2.","X.Pnrc1.","X.Polr2a.","X.Pop5.","X.Pou2f3.","X.Ppard.","X.Ppcdc.","X.Ppp1r35.","X.Prdm1.","X.Prdm14.","X.Prickle2.","X.Prom1.","X.Proser1.","X.Prr12.","X.Ptpn13.","X.Ptpn9.","X.Pvrl2.","X.Rab27a.","X.Rab3a.","X.Rab3il1.","X.Rab40c.","X.Rad51d.","X.Rad9a.","X.Rai1.","X.Rap2c.","X.Rasgrp1.","X.Rasgrp2.","X.Rassf1.","X.Raver2.","X.Rbm46.","X.Relb.","X.Repin1.","X.Rere.","X.Rex2.","X.Rgs19.","X.Rhbdd3.","X.Rhob.","X.Rmi2.","X.Rnf187.","X.Rpl37.","X.Rsrp1.","X.Rtca.","X.Rtkn.","X.Sall2.","X.Sash3.","X.Sdccag3.","X.Serinc4.","X.Sh3gl2.","X.Sipa1l3.","X.Slain1.","X.Slc30a2.","X.Slc38a2.","X.Slc43a2.","X.Slc9a7.","X.Slx1b.","X.Smim20.","X.Snrnp35.","X.Soga1.","X.Soga3.","X.Sowahb.","X.Sox3.","X.Srrd.","X.Stard3nl.","X.Stard9.","X.Stat2.","X.Stc2.","X.Stil.","X.Ston1.","X.Syn1.","X.Syngr1.","X.Synm.","X.Taf11.","X.Tbc1d24.","X.Tcf3.","X.Tdrp.","X.Tex15.","X.Tfap2c.","X.Thy1.","X.Tldc1.","X.Tle3.","X.Tm2d3.","X.Tmc6.","X.Tmem102.","X.Tmem161a.","X.Tmub2.","X.Tnks.","X.Tob1.","X.Tom1l2.","X.Tomm6.","X.Tpm3.","X.Tpst2.","X.Trh.","X.Tsc22d4.","X.Ttll5.","X.Tuft1.","X.Ubap2l.","X.Uck1.","X.Vax2.","X.Vmac.","X.Vti1a.","X.Wasf1.","X.Wdr19.","X.Wdr76.","X.Wdr90.","X.Ybx2.","X.Zadh2.","X.Zbed3.","X.Zbtb25.","X.Zbtb34.","X.Zcchc2.","X.Zfhx2.","X.Zfp395.","X.Zfp41.","X.Zfp688.","X.Zik1.","X.Zmat3.","X.Zmym6.","X.Zscan25."
"1","2610015P09Rik","Aass","Abcd4","Abhd14a","Actg1","Actn3","Adck3","Aff3","Agap1","Agpat4","Ahdc1","AI987944","Alg6","Ampd3","Anapc16","Ank3","Ankrd35","Ankrd9","Ap5s1","Araf","Arhgap27","Arhgap8","Asap3","Atp1a4","Atp5d","Atp6v0c","Atp6v1h","Axin1","Axin2","B4galnt4","B4galt5","B4galt7","Banp","Bbs5","Bcl3","Bex4","Bnip3","Bst2","Btbd9","C1qbp","Cacna1a","Calcoco2","Camkk2","Cbx6","Ccbl1","Ccdc136","Ccdc85c","Ccdc91","Ccnf","Cdc23","Cdc42bpa","Cds2","Cebpg","Celf2","Celsr1","Cep95","Cetn4","Cgn","Cgref1","Cnot10","Cobll1","Col9a2","Colec12","Creg1","Cry2","Csnk1g2","Csrnp2","Cttnbp2","Ctu1","Cutc","Dapk1","Dapp1","Dcbld1","Dennd1b","Dgcr14","Dgkh","Dhcr7","Dhrs13","Dixdc1","Dlk1","Dnaaf3","Dnajc14","Ebpl","Ece1","Eif4ebp2","Emc7","Enox2","Epha1","Fam102a","Fam110a","Fam134b","Fam195b","Fam65a","Fastkd3","Fbp1","Fbxo9","Fcho1","Fkbp7","Fkbp8","Fn1","Focad","Fscn1","Fto","Fxr1","Fzd7","Gatm","Gba2","Gbx2","Gdap1l1","Ghdc","Glg1","Glt8d1","Gm14420","Gng2","Golim4","Gramd1a","Gramd1b","Grb7","Gstp2","Gtf3a","Gys1","Hdac7","Herpud1","Hist1h1c","Hist1h1d","Hist1h1e","Hist1h2af","Hist1h3a","Hist1h3b","Hps4","Hsd17b11","Hsp90ab1","Hspa4l","Hyal1","Jade2","Jag1","Kat2a","Kdm6b","Kifc3","Klc3","Klhl25","Klhl42","Lef1","Lrrc16a","Map4k4","Mark4","Mast3","Mavs","Mb21d1","Mcf2l","Mcoln1","Mdm4","Mgst3","Mief2","Mlh3","Mns1","Mpv17l2","Mrm1","Msi1","Mta1","Mthfr","Mtmr4","Myh11","Napb","Napepld","Nav2","Nbeal2","Ncor2","Ndrg1","Neil2","Nfatc2ip","Nfic","Nfil3","Nkx1-2","Notch1","Nprl2","Nr2c2ap","Nrm","Nudt22","Otud5","Oxld1","Pabpc4","Pabpc6","Palm","Parp4","Parvb","Pbx2","Pcbp2","Pdk2","Pdpr","Pgap2","Phf13","Pknox1","Pla1a","Plch1","Plekhg5","Plekhh1","Plekhm2","Pnma2","Pnrc1","Polr2a","Pop5","Pou2f3","Ppard","Ppcdc","Ppp1r35","Prdm1","Prdm14","Prickle2","Prom1","Proser1","Prr12","Ptpn13","Ptpn9","Pvrl2","Rab27a","Rab3a","Rab3il1","Rab40c","Rad51d","Rad9a","Rai1","Rap2c","Rasgrp1","Rasgrp2","Rassf1","Raver2","Rbm46","Relb","Repin1","Rere","Rex2","Rgs19","Rhbdd3","Rhob","Rmi2","Rnf187","Rpl37","Rsrp1","Rtca","Rtkn","Sall2","Sash3","Sdccag3","Serinc4","Sh3gl2","Sipa1l3","Slain1","Slc30a2","Slc38a2","Slc43a2","Slc9a7","Slx1b","Smim20","Snrnp35","Soga1","Soga3","Sowahb","Sox3","Srrd","Stard3nl","Stard9","Stat2","Stc2","Stil","Ston1","Syn1","Syngr1","Synm","Taf11","Tbc1d24","Tcf3","Tdrp","Tex15","Tfap2c","Thy1","Tldc1","Tle3","Tm2d3","Tmc6","Tmem102","Tmem161a","Tmub2","Tnks","Tob1","Tom1l2","Tomm6","Tpm3","Tpst2","Trh","Tsc22d4","Ttll5","Tuft1","Ubap2l","Uck1","Vax2","Vmac","Vti1a","Wasf1","Wdr19","Wdr76","Wdr90","Ybx2","Zadh2","Zbed3","Zbtb25","Zbtb34","Zcchc2","Zfhx2","Zfp395","Zfp41","Zfp688","Zik1","Zmat3","Zmym6","Zscan25"
